0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.074512121216707472e+00 -1.335769507811745083e+00 -1.049815804067088187e+00
1.000000000000000000e+00 -9.514737471199128382e-01 -1.202421437833144147e+00 -9.299324474936151441e-01
2.000000000000000000e+00 -8.372529836123553393e-01 -1.076887683602889778e+00 -8.188960680640575696e-01
3.000000000000000000e+00 -7.315789380234083428e-01 -9.589008969907001356e-01 -7.164468124564814522e-01
4.000000000000000000e+00 -6.341236829420364707e-01 -8.482174151904935400e-01 -6.222561801583967878e-01
5.000000000000000000e+00 -5.445183693559708660e-01 -7.446086341962351307e-01 -5.359454778015573240e-01
6.000000000000000000e+00 -4.623669445270832679e-01 -6.478541800966914899e-01 -4.571016236251221887e-01
7.000000000000000000e+00 -3.872576214302131392e-01 -5.577367235167591808e-01 -3.852904934345585675e-01
8.000000000000000000e+00 -3.187722854351865420e-01 -4.740382460774086315e-01 -3.200680147448740076e-01
9.000000000000000000e+00 -2.564940464000425857e-01 -3.965375516244560306e-01 -2.609892249019168942e-01
1.000000000000000000e+01 -2.000131539650896739e-01 -3.250088138935020021e-01 -2.076155122064176073e-01
1.100000000000000000e+01 -1.489314935139719465e-01 -2.592209617395319077e-01 -1.595202569412196292e-01
1.200000000000000000e+01 -1.028658724837274718e-01 -1.989377193801782351e-01 -1.162930824198702418e-01
1.300000000000000000e+01 -6.145029358258757846e-02 -1.439181393656999708e-01 -7.754291556378689609e-02
1.400000000000000000e+01 -2.433739480972307856e-02 -9.391748797516830116e-02 -4.290004297144778267e-02
1.500000000000000000e+01 8.800782539618023925e-03 -4.868836482793370557e-02 -1.201733286142336876e-02
1.600000000000000000e+01 3.827255624726910721e-02 -7.981959575632191495e-03 1.542922351101017053e-02
1.700000000000000000e+01 6.436677372676025133e-02 2.845063210907206042e-02 3.974051460757110910e-02
1.800000000000000000e+01 8.735328719170309952e-02 6.085709380253512268e-02 6.119473626373472808e-02
1.900000000000000000e+01 1.074836471989948361e-01 8.948262047180910450e-02 8.004814143044192143e-02
2.000000000000000000e+01 1.249919440467888165e-01 1.145687304393525618e-01 9.653602463563237812e-02
2.100000000000000000e+01 1.400957404546279150e-01 1.363521796254930640e-01 1.108738680179326419e-01
2.200000000000000000e+01 1.529970510837137532e-01 1.550639920057590437e-01 1.232585886284759402e-01
2.300000000000000000e+01 1.638833348103692078e-01 1.709286134593737128e-01 1.338698381108037738e-01
2.400000000000000000e+01 1.729284743479176378e-01 1.841631909461917127e-01 1.428713158616030099e-01
2.500000000000000000e+01 1.802937249635543360e-01 1.949769750003499391e-01 1.504120654022464976e-01
2.600000000000000000e+01 1.861286198214321397e-01 2.035708406525088554e-01 1.566277310406625767e-01
2.700000000000000000e+01 1.905718240737103164e-01 2.101369198913144443e-01 1.616417580827919087e-01
2.800000000000000000e+01 1.937519333886910111e-01 2.148583374746506625e-01 1.655665249808418449e-01
2.900000000000000000e+01 1.957882153118246649e-01 2.179090411522618398e-01 1.685044000024319977e-01
3.000000000000000000e+01 1.967912938506058973e-01 2.194537170365324918e-01 1.705487183886396640e-01
3.100000000000000000e+01 1.968637790918722486e-01 2.196477808522881991e-01 1.717846786517469027e-01
3.200000000000000000e+01 1.961008446167468722e-01 2.186374360233486192e-01 1.722901587484479968e-01
3.300000000000000000e+01 1.945907560747723308e-01 2.165597899440901974e-01 1.721364544450252887e-01
3.400000000000000000e+01 1.924153545991134362e-01 2.135430202837875491e-01 1.713889433509414029e-01
