0.000000000000000000e+00 8.726646259971647390e-02 8.726646259971647390e-02 8.726646259971647390e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.904880441818793124e-02 8.726823225723565058e-02 8.728661196199770378e-02 8.726661691432205381e-02 8.494410995001738134e-09 9.009050880920028140e-09 6.414616423575241387e-09
2.095368486000672437e-01 8.728593873499698730e-02 8.748811438727839562e-02 8.726816959067194845e-02 9.343983092827940821e-08 9.910869040792048417e-08 7.056167035864946051e-08
2.114417290418860063e+00 8.746399588254559487e-02 8.950401936135253533e-02 8.728464989179100797e-02 9.430252212484600914e-07 1.001018225786682028e-06 7.121214113053172443e-07
1.000000000000000000e+01 8.822048270294501060e-02 9.786628568611013823e-02 8.737136438198346566e-02 4.462586360910043646e-06 4.752296846267315132e-06 3.369715876434535204e-06
1.001811242435807436e+01 8.822218464075702593e-02 9.788543263467762434e-02 8.737153177639732371e-02 -2.759644340815418423e-06 -6.011860584222719845e-06 -2.969965007613441753e-06
1.019923666793881800e+01 8.823129778548925717e-02 9.806677727266219224e-02 8.736593674655347697e-02 -7.498207446112251096e-05 -1.136533861917675615e-04 -6.636670140911829464e-05
1.201047910374625438e+01 8.753066694198562148e-02 9.886754623236153339e-02 8.658332509794523790e-02 -7.973495379350646964e-04 -1.190020035951060455e-03 -7.002504523308040237e-04
1.536088777938897820e+01 8.243930152382381027e-02 9.548308597191051961e-02 8.167443719685930914e-02 -2.135924764426365072e-03 -3.180276542679650459e-03 -1.871424852236271141e-03
1.869414110106966831e+01 7.252669727834794300e-02 8.578848979171382894e-02 7.243504698744764048e-02 -3.474072955354840300e-03 -5.158181643145235383e-03 -3.032832418224331965e-03
2.000000000000000000e+01 6.734816990489715660e-02 8.024553844641113542e-02 6.767445088105653039e-02 -4.000926753952186408e-03 -5.932179372506620266e-03 -3.486294280641932027e-03
2.001289081558814331e+01 6.729350505467772414e-02 8.018591643339703645e-02 6.762437976566791631e-02 -4.000885582170599086e-03 -5.932822925541410795e-03 -3.486358778830948250e-03
2.014179897146957643e+01 6.674702435089154007e-02 7.958909643853182003e-02 6.712382036772322758e-02 -4.000474380200556325e-03 -5.939258463585566847e-03 -3.487003543059853834e-03
2.143088053028390760e+01 6.129903629524142972e-02 7.356094667172131951e-02 6.213356198058177932e-02 -3.996413983749313656e-03 -6.003614624179437302e-03 -3.493429410926774531e-03
2.758365794641739654e+01 3.572134029223255486e-02 4.329207597125750429e-02 3.871973151544957220e-02 -3.978331823586250295e-03 -6.310807032785747950e-03 -3.523553329829618927e-03
3.000000000000000000e+01 2.587050269276204573e-02 3.073126983145654800e-02 2.971906958176108449e-02 -3.971820311317553372e-03 -6.431459011774121222e-03 -3.535135610014495961e-03
