0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.077816120668124711e+00 -1.367981141490312247e+00 -1.051066644386268623e+00
1.000000000000000000e+01 2.194344497639455493e-02 -1.200891672392598863e-01 -2.551168717626173255e-02
2.000000000000000000e+01 4.831255063124167415e-01 5.928702098100177009e-01 3.928433621635801232e-01
3.000000000000000000e+01 4.929282775150258811e-01 6.243350363518505031e-01 4.350300456588083176e-01
4.000000000000000000e+01 2.956827211626420482e-01 3.005342576673610266e-01 3.125150938380984456e-01
5.000000000000000000e+01 6.897580019686938568e-02 -1.339316028407475101e-02 1.309309487612177747e-01
6.000000000000000000e+01 -8.004072406598142231e-02 -1.523141295864353095e-01 -2.100926477845208029e-02
7.000000000000000000e+01 -1.219612085572757271e-01 -1.368388805743128156e-01 -9.294794448395200803e-02
8.000000000000000000e+01 -8.882525087719364554e-02 -5.897250529893595383e-02 -9.235875259689831085e-02
9.000000000000000000e+01 -3.267580257327099003e-02 7.253834588388914650e-03 -5.566546863958016234e-02
1.000000000000000000e+02 9.689180506748856780e-03 3.394915900015015725e-02 -1.549718053851413882e-02
1.100000000000000000e+02 2.634732905927956309e-02 2.834052891922641745e-02 1.091233202715736345e-02
1.200000000000000000e+02 2.274966248218033421e-02 1.043078122264185122e-02 2.001071548143809956e-02
1.300000000000000000e+02 1.048218551286013087e-02 -3.950106887495081001e-03 1.651812706139405007e-02
1.400000000000000000e+02 -8.002867325106882701e-04 -9.159686008462697773e-03 7.814762975158793396e-03
1.500000000000000000e+02 -6.617829329870886235e-03 -7.338446338360735469e-03 -1.767420380545652731e-04
1.600000000000000000e+02 -7.099510840395259308e-03 -3.174919999765935842e-03 -4.657595824111799253e-03
1.700000000000000000e+02 -4.665298763934801717e-03 -9.079875911843175024e-05 -5.558383075803749636e-03
1.800000000000000000e+02 -1.825082854514492809e-03 8.782858196856645292e-04 -4.243210691081356935e-03
1.900000000000000000e+02 -2.551190045984750784e-05 3.522249663331406162e-04 -2.285939578714886629e-03
2.000000000000000000e+02 4.595070782532101761e-04 -5.993984446338184889e-04 -7.584035870924353724e-04
2.100000000000000000e+02 6.751271168320475925e-05 -1.254126105306712291e-03 -5.336606386222519059e-05
2.200000000000000000e+02 -5.966767932415497884e-04 -1.428330871360809686e-03 -5.497170281404276191e-05
2.300000000000000000e+02 -1.108506531111277341e-03 -1.286524918657473921e-03 -4.262438237312317487e-04
2.400000000000000000e+02 -1.320135609275489494e-03 -1.070638254426913624e-03 -8.460331848986222874e-04
2.500000000000000000e+02 -1.287976317509511442e-03 -9.326923046016046210e-04 -1.126909247538783031e-03
2.600000000000000000e+02 -1.146782239773651074e-03 -9.032418159294572932e-04 -1.224778028916247586e-03
2.700000000000000000e+02 -1.011971499469637705e-03 -9.399813541727948226e-04 -1.188059368709042454e-03
2.800000000000000000e+02 -9.389136273117527692e-04 -9.885537074504808803e-04 -1.094909713056538324e-03
2.900000000000000000e+02 -9.286497223452955902e-04 -1.017323488902986553e-03 -1.008582759942833543e-03
3.000000000000000000e+02 -9.544427803668197822e-04 -1.021805118783375476e-03 -9.597329769373536381e-04
3.100000000000000000e+02 -9.872105938182058459e-04 -1.012570303186745204e-03 -9.498264409087413436e-04
3.200000000000000000e+02 -1.009317614118594112e-03 -1.001728341362809671e-03 -9.643561226627655591e-04
